enforcement_id,country_code,company_name,sector,violation_group,violation_type,enforcement_date,fine_amount_usd,enforcing_agency,summary,source_url,country_name,source_file,fine_amount_original,currency,case_name
US_FTC_MERGER_1710057,US,FTC Requires Mars to Divest 12 Veterinary Clinics as a Condition of Acquiring Pet Care Company VCA Inc.,healthcare,consumer,"deceptive practices, unfair practices",2017-08-30,9100000000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/news-events/press-releases/2017/08/ftc-requires-mars-divest-12-veterinary-clinics-condition,us,1_us_cases.csv,,,
US_FTC_MERGER_1710052,US,FTC Requires Baxter International and Claris Lifesciences to Divest 2 Types of Pharmaceutical Products as Condition of Baxter Acquiring Injectable Drugs Business from Claris,healthcare,consumer,"deceptive practices, unfair practices",2017-08-21,625000000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/news-events/press-releases/2017/07/ftc-requires-baxter-international-claris-lifesciences-divest-2,us,1_us_cases.csv,,,
US_FTC_MERGER_1710027,US,"FTC Accepts Proposed Consent Order in Broadcom Limited’s $5.9 Billion Acquisition of Brocade Communications Systems, Inc.",technology,consumer,"deceptive practices, unfair practices",2017-08-02,5900000000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/news-events/press-releases/2017/07/ftc-accepts-proposed-consent-order-broadcom-limiteds-59-billion,us,1_us_cases.csv,,,
US_FTC_MERGER_1610207,US,"FTC Requires Retail Fuel Station and Convenience Store Operator Alimentation Couche-Tard Inc. to Divest up to 71 Fuel Stations as a Condition of Merger with Competitor CST Brands, Inc.",energy,competition,"monopoly, deceptive practices, unfair practices",2017-07-26,4400000000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/news-events/press-releases/2017/06/ftc-requires-retail-fuel-station-convenience-store-operator,us,1_us_cases.csv,,,
US_FTC_MERGER_1710019,US,FTC and State Attorney General Challenge Physician Group Acquisition in North Dakota,healthcare,consumer,"deceptive practices, unfair practices",2017-11-28,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/news-events/press-releases/2017/06/ftc-state-attorney-general-challenge-physician-group-acquisition,us,1_us_cases.csv,,,
US_FTC_MERGER_1610174,US,"FTC and Two State Attorneys General Challenge Proposed Merger of the Two Largest Daily Fantasy Sports Sites, DraftKings and FanDuel",retail,competition,"monopoly, deceptive practices, unfair practices",2017-11-21,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/news-events/press-releases/2017/06/ftc-two-state-attorneys-general-challenge-proposed-merger-two,us,1_us_cases.csv,,,
US_FTC_MERGER_1610116,US,FTC Requires Sherwin-Williams to Divest Assets as a Condition of Acquiring Valspar,manufacturing,consumer,"deceptive practices, unfair practices",2017-06-27,11300000000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/news-events/press-releases/2017/05/ftc-requires-sherwin-williams-divest-assets-condition-acquiring,us,1_us_cases.csv,,,
US_FTC_MERGER_1610221,US,Emerson Electric and Pentair,manufacturing,consumer,"deceptive practices, unfair practices",2017-04-28,3150000000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/enforcement/cases-proceedings/161-0221/emerson-electric-pentair,us,1_us_cases.csv,,,
US_FTC_MERGER_1610093,US,FTC Requires China National Chemical Corporation and Syngenta AG to Divest U.S. Assets as a Condition of Merger,manufacturing,consumer,"deceptive practices, unfair practices",2017-05-04,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/news-events/press-releases/2017/04/ftc-requires-china-national-chemical-corporation-syngenta-ag,us,1_us_cases.csv,,,
US_FTC_MERGER_1510204,US,"FTC Requires Kidney Dialysis Chain DaVita, Inc. to Divest Assets as a Condition of Acquiring Competitor Renal Ventures Management LLC",healthcare,competition,"monopoly, deceptive practices, unfair practices",2017-04-27,358000000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/news-events/press-releases/2017/03/ftc-requires-kidney-dialysis-chain-davita-inc-divest-assets,us,1_us_cases.csv,,,
US_FTC_MERGER_1610215,US,FTC Preserves Competition in Merger of Enbridge Inc. and Spectra Energy Corp,energy,consumer,"deceptive practices, unfair practices",2017-03-20,28000000000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/news-events/press-releases/2017/02/ftc-preserves-competition-merger-enbridge-inc-spectra-energy-corp,us,1_us_cases.csv,,,
US_FTC_MERGER_1610077,US,FTC Requires Divestitures as Condition to Proposed $13.53 Billion Deal between German Pharmaceutical Boehringer Ingelheim and Paris-based Sanofi,healthcare,consumer,"deceptive practices, unfair practices",2017-01-27,13530000000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/news-events/press-releases/2016/12/ftc-requires-divestitures-condition-proposed-1353-billion-deal,us,1_us_cases.csv,,,
US_FTC_MERGER_1610126,US,"FTC Puts Conditions on Abbott Laboratories’ proposed $25 billion Acquisition of Rival Medical Device Maker St. Jude Medical, Inc.",healthcare,competition,"monopoly, deceptive practices, unfair practices",2017-01-26,25000000000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/news-events/press-releases/2016/12/ftc-puts-conditions-abbott-laboratories-proposed-25-billion,us,1_us_cases.csv,,,
US_FTC_MERGER_1510236,US,FTC Requires Parent Company of Bausch + Lomb to Divest Paragon,healthcare,consumer,"deceptive practices, unfair practices",2016-11-07,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/news-events/press-releases/2016/11/ftc-requires-parent-company-bausch-lomb-divest-paragon,us,1_us_cases.csv,,,
US_FTC_MERGER_1610096,US,"Healthcare Provider in St. Cloud, MN Settles FTC Charges That Its Acquisition of Rival Provider Would Likely Lessen Competition for Certain Physician Services",healthcare,consumer,"deceptive practices, unfair practices",2016-10-06,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/news-events/press-releases/2016/10/healthcare-provider-st-cloud-mn-settles-ftc-charges-its,us,1_us_cases.csv,,,
US_FTC_MERGER_1610061,US,"FTC Requires ON Semiconductor Corporation to Divest Its Ignition IGBT Semiconductor Business as a Condition of Acquiring Fairchild Semiconductor International, Inc.",manufacturing,consumer,"deceptive practices, unfair practices",2016-09-26,2400000000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/news-events/press-releases/2016/08/ftc-requires-semiconductor-corporation-divest-its-ignition-igbt,us,1_us_cases.csv,,,
US_FTC_MERGER_1510196,US,Teva and Allergan,healthcare,consumer,"deceptive practices, unfair practices",2016-07-27,40500000000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/enforcement/cases-proceedings/151-0196/teva-allergan-matter,us,1_us_cases.csv,,,
US_FTC_MERGER_1610102,US,"As a Condition of Acquiring Meda, FTC Requires Mylan to Divest Rights to Two Generic Drugs, One for Muscle Spasms and Stiffness, the other for Epilepsy",healthcare,consumer,"deceptive practices, unfair practices",2016-08-29,7200000000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/news-events/press-releases/2016/07/condition-acquiring-meda-ftc-requires-mylan-divest-rights-two,us,1_us_cases.csv,,,
