enforcement_id,country_code,company_name,sector,violation_group,violation_type,enforcement_date,fine_amount_usd,enforcing_agency,summary,source_url
VTG24-79157,GB,Yorkshire Water Services Limited,utilities and power generation,consumer-protection-related offenses,utility service violation,2025-03-20,51892000,Water Services Regulation Authority,Yorkshire Water agreed to pay an extra £36.6 million for improvement works and donate £3.4 million to the Great Yorkshire Rivers Partnership in settlement of findings by Ofwat that it failed to manage its wastewater treatment works and networks appropriately to limit spills and environmental harm from storm overflows.,Link to this record on Violation Tracker UK: here
VTG24-65935,GB,HomeServe Membership Limited,diversified,consumer-protection-related offenses,insurance violation,2014-02-12,50807260,Financial Conduct Authority,"HomeServe paid a £30.6 million fine in settlement of a finding by the FCA that the company had long running issues with failing to treat customers fairly when selling home emergency and repairs insurance cover, with lack of oversight of sales and remuneration that promoted selling of unsuitable products.",Link to this record on Violation Tracker UK: here
VTG24-81272,GB,Barclays Bank UK PLC,financial services,financial offenses,anti-money-laundering deficiencies,2025-07-16,50098716,Financial Conduct Authority,"Barclays agreed to pay a fine of £37,314,700 in settlement of a finding by the FCA that Barclays provided banking services to Stunt & Co. without any adequate attempt to manage money laundering risks, even after receiving information from law enforcement about suspected money laundering over money Stunt & Co. received from Fowler Oldfield and learning that both companies had been raided by the police.",Link to this record on Violation Tracker UK: here
VTG24-65996,GB,J.P. Morgan Securities Ltd.,financial services,financial offenses,investor protection violation,2010-05-25,47820864,Financial Services Authority,"J.P. Morgan Securities paid a £33.32 million fine in settlement of a finding by the FSA that the company failed to maintain adequate accounts with trust status to distinguish client assets accurately, risking loss to the client if the company became insolvent.",Link to this record on Violation Tracker UK: here
VTG24-65974,GB,UBS AG,financial services,financial offenses,investor protection violation,2012-11-26,47561580,Financial Services Authority,"UBS paid a £29.7 million fine in settlement of a finding by the FSA that the company failed to prevent large scale unauthorised trading, after a trader was convicted of fraud with $2.3 billion of losses in Global Synthetic Equities trading.",Link to this record on Violation Tracker UK: here
VTG24-65895,GB,Commerzbank AG,financial services,financial offenses,anti-money-laundering deficiencies,2020-06-17,47355044,Financial Conduct Authority,Commerzbank paid a £37 million fine in settlement of a finding by the FCA that the company failed to have adequate anti-money laundering systems and controls in place from 2012 to 2017.,Link to this record on Violation Tracker UK: here
VTG24-66404,GB,BAE Systems plc,aerospace and military contracting,competition-related offenses,kickbacks and bribery,2010-02-05,46857000,Serious Fraud Office,The SFO reached an agreement with BAE Systems that the company would plead guilty in the Crown Court to an offence under section 221 of the Companies Act 1985 of failing to keep reasonably accurate accounting records in relation to its activities in Tanzania. The company agreed to pay £30 million comprising a financial order to be determined by a Crown Court judge with the balance paid as an ex gratia payment for the benefit of the people of Tanzania.,Link to this record on Violation Tracker UK: here
VTG24-65939,GB,Lloyds Bank plc and Bank of Scotland plc,financial services,financial offenses,investor protection violation,2013-12-10,46050925,Financial Conduct Authority,"Lloyds Bank and Bank of Scotland paid £28 million in settlement of a finding by the FCA that the companies failed to control incentives to sales staff, resulting in unsuitable savings, insurance and investment products being sold to customers.",Link to this record on Violation Tracker UK: here
VTG24-65906,GB,Merrill Lynch International,financial services,financial offenses,investor protection violation,2017-10-18,45512989,Financial Conduct Authority,Merrill Lynch paid a £34.5 million fine in settlement of a finding by the FCA that the company failed to report 68.5 million transactions in exchange traded derivatives because it had insufficient oversight and resources allocated.,Link to this record on Violation Tracker UK: here
VTG24-66326,GB,Royal Bank of Scotland Group plc,financial services,competition-related offenses,anti-competitive practices,2011-01-20,45386625,Office of Fair Trading,RBS paid a £28.5 million fine in settlement of a decision by the OFT that it and Barclays engaged in anti-competitive actions by sharing confidential future pricing information for their loan products offered to large professional services firms. Barclays brought the matter to the OFT's attention and was granted immunity to a fine under the leniency policy.,Link to this record on Violation Tracker UK: here
VTG24-65901,GB,Goldman Sachs International,financial services,financial offenses,investor protection violation,2019-03-27,45307528,Financial Conduct Authority,"Goldman Sachs paid a £34.3 million fine in settlement of a finding by the FCA that the company failed to have reasonable systems in place to follow transaction reporting requirements, thus failing to report approximately 15% of its transactions during the relevant period.",Link to this record on Violation Tracker UK: here
VTG24-65932,GB,Barclays Bank plc,financial services,financial offenses,investor protection violation,2014-05-23,43793554,Financial Conduct Authority,"Barclays paid a £26 million fine in settlement of a finding by the FCA that the company failed to adequately manage conflicts of interest in relation to inappropriate conduct by a trader participating in options products dependent on the price of gold and also participating in the Gold Fixing, the market's price setting mechanism.",Link to this record on Violation Tracker UK: here
VTG24-78837,GB,RBC Europe Limited and Royal Bank of Canada,financial services,competition-related offenses,anti-competitive practices,2025-02-21,43252740,Competition and Markets Authority,"The CMA issued five separate infringement decisions finding that 5 pairs of banks broke competition law by unlawfully sharing competitively sensitive information concerned the buying and selling of UK government bonds - specifically gilts and gilt asset swaps. Four banks -- Citi, HSBC, Morgan Stanley and Royal Bank of Canada settled and agreed to pay fines totalling £104,460,000. Deutsche Bank alerted the CMA to its participation in the unlawful conduct under the CMA's leniency policy and benefited from immunity from any fine.",Link to this record on Violation Tracker UK: here
