enforcement_id,country_code,company_name,sector,violation_group,violation_type,enforcement_date,fine_amount_usd,enforcing_agency,summary,source_url
2 A 355/19,DE,"Data protection authority of Saarland (defendant)
Insurance, asset management and financing company (plaintiff)
Spouses as petitioners before the data protection authority",,privacy-related offenses,lawful basis violation,2021-02-16,0,OVG Saarland,The superior administrative court of Saarland (OVG Saarlouis) underlined the conditions for consent in the context of direct marketing purposes and the requirements that can result from competition law in this regard.,
mivolta GmbH,DE,,,privacy-related offenses,lawful basis violation,,270000,BfDI,"The German Federal Network Agency (Bundesnetzagentur) fined the energy provider mivolta GmbH €250,000 for violating Article 6 GDPR by telephone advertising without permission.",
Unknown,DE,"Landesbeauftragte für den Datenschutz Niedersachsen (DPA of Lower Saxony, Germany)
notebooksbilliger.de AG",,privacy-related offenses,lawful basis violation,,11232000,LfDI,"The Landesbeauftragte für den Datenschutz (LfD) Niedersachsen (DPA of Lower Saxony, Germany) fined notebooksbilliger.de €10,4 million for monitoring their employees over video without legal basis.",
90.20.77:0245,DE,ABIS GmbH,,privacy-related offenses,access request violation,2020-11-20,0,HBDI,"The Hessian DPA (HBDI) held that a controller may not require a signature as identification for access requests pursuant to Article 12(6) GDPR, and has to respond to access requests via other transport mediums than postal mail.",
H&M,DE,H&M Hennes & Mauritz Online Shop A.B. & Co. KG,,privacy-related offenses,lawful basis violation,,38079404,HmbBfDI,"The Data Protection Authority of Hamburg fined H&M with €35,258,708 for processing data concerning the private life of employees, making them available to up to 50 managers and making employment related decisions on these data.",
"1 BvR 1873/13, 1 BvR 2618/13 (Bestandsdatenauskunft II)",DE,,,,,2020-05-27,0,BVerfG,German Constitutional Court declares national provisions regulating access to telecommunication and internet service providers’ customer data (subscriber data) by federal authorities unconstitutional.,
VI ZB 39/18,DE,"Bundesverband der Verbraucherzentralen und Verbraucherverbände – Verbraucherzentrale Bundesverband e. V.
Planet49 GmbH",,privacy-related offenses,special category data violation,2020-05-28,0,BGH,"Following the CJEU's preliminary ruling in the ""Planet 49 case"" (C-673/17), the German Federal Court of Justice has decided on the question of which requirements must be met for consent to telephone advertising and the storage of cookies on the user's terminal device.",
'-,DE,Food craft company (unknown),,other,"5(1)(f), 32",2019-10-24,108000,LfDI,"The LfDI (Baden-Württemberg) imposed a fine of EUR 100,000 on an medium-sized food craft company. The data controller unlawfully processed personal data and violated Article 5(1)(f) GDPR. It also did not process personal data with an appropriate level of security, as required by Article 32 GDPR.",
8.03.66,DE,Universitätsmedizin der Johannes-Gutenberg-Universität Mainz,,other,"5, 32",2019-09-30,113400,LFDI,The Rhineland-Palatinate DPA (LfDI) fined a local hospital € 105.000 due to its deficient organisational and structural personal data processing system.,
'-,DE,Deutsche Wohnen SE,,other,"5, 25(1)",2019-10-30,15660000,BlnBDI,The Berlin DPA (BlnBDI) fined the real estate company Deutsche Wohnen SE € 14.5 million for violation of Article 5(1)(e) and Article 25(1) GDPR as the company's archive system was structurally unable to delete unnecessary data.,
6 C 13.18,DE,,,,,2019-09-25,0,BVerwG,The Federal Administrative Court of Germany issued a request for a preliminary ruling in the context of a dispute between an ISP and the German government regarding the lawfulness of national legislation which obliges providers of publicly available electronic communications services to retain traffic and location data of end users.,
15 K 118/20,DE,,,privacy-related offenses,access request violation,2021-11-04,0,FG München,"The Tax Court of München held that, amongst other things, the right of access to personal data under Article 15(1) GDPR does not amount to a right of access to (administrative) files.",
13 O 129/21,DE,,,privacy-related offenses,damages claim,2022-02-14,0,LG Hannover,"The Regional Court of Hannover ordered a credit reference agency to pay a data subject €5000 in damages for failing to grant their request to erase a negative credit entry, and for storing this entry for two years. Both parties appealed the judgment and that Higher Regional Court decided on 3 November 2022 to set aside the judgement of the Regional Court of Hannover and to dismiss the damage claim (5 U 31/22). The appeal court judgement is final.",
5 CS 19.2087,DE,"Butcher shop chain
Public authority responsible for food quality control",,privacy-related offenses,lawful basis violation,2020-04-15,0,VGH München,"The Bavarian Administrative Court in Munich (VGH München) held that the German Consumer Information Act (VIG) complies with Article 86 GDPR regarding the disclosure of personal data in connection with quality checks of consumer goods.  Further, it held that the minimum requirements regarding such disclosure under Article 8(5) of the Regulation (EU) 2017/625 do not apply, if the Union or Member State Law (as e.g. the  VIG) stipulate an obligation to publish the results of checks",
11 ZB 19.991,DE,,,privacy-related offenses,lawful basis violation,2020-03-09,0,VGH München,"{COURTdecisionBOX:VGH München}  The Bavarian Administrative Court in Munich ruled by order that the transfer of personal dates of the responsible driver to the police is permissible in accordance with Art. 6 (1) subparagraph 1 letter f GDPR. After weighing up the interests of the driver and the police authority, the court decided that the transfer of personal data was in the public interest, as the police had the task of preventing, investigating, detecting or prosecuting criminal offences in accordance with Art. 23 (1) lit. d GDPR. The procedure was also compatible with the principle of purpose limitation within the meaning of Article 5 para. 1 lit. b GDPR.",
13 O 129/21,DE,,,privacy-related offenses,damages claim,2022-02-14,0,LG Hannover,"The Regional Court of Hannover ordered a credit reference agency to pay a data subject €5000 in damages for failing to grant their request to erase a negative credit entry, and for storing this entry for two years. Both parties appealed the judgment and that Higher Regional Court decided on 3 November 2022 to set aside the judgement of the Regional Court of Hannover and to dismiss the damage claim (5 U 31/22). The appeal court judgement is final.",
5 CS 19.2087,DE,"Butcher shop chain
Public authority responsible for food quality control",,privacy-related offenses,lawful basis violation,2020-04-15,0,VGH München,"The Bavarian Administrative Court in Munich (VGH München) held that the German Consumer Information Act (VIG) complies with Article 86 GDPR regarding the disclosure of personal data in connection with quality checks of consumer goods.  Further, it held that the minimum requirements regarding such disclosure under Article 8(5) of the Regulation (EU) 2017/625 do not apply, if the Union or Member State Law (as e.g. the  VIG) stipulate an obligation to publish the results of checks",
11 ZB 19.991,DE,,,privacy-related offenses,lawful basis violation,2020-03-09,0,VGH München,"{COURTdecisionBOX:VGH München}  The Bavarian Administrative Court in Munich ruled by order that the transfer of personal dates of the responsible driver to the police is permissible in accordance with Art. 6 (1) subparagraph 1 letter f GDPR. After weighing up the interests of the driver and the police authority, the court decided that the transfer of personal data was in the public interest, as the police had the task of preventing, investigating, detecting or prosecuting criminal offences in accordance with Art. 23 (1) lit. d GDPR. The procedure was also compatible with the principle of purpose limitation within the meaning of Article 5 para. 1 lit. b GDPR.",
5 O 457/20,DE,,,privacy-related offenses,lawful basis violation,2021-10-04,0,LG Gießen,"The Regional Court of Gießen dismissed a data subject's request to erase a negative entry in the database of a credit reference agency. After conducting a balancing test, the Court held that the data subject's interest did not override the agency's legitimate interest in informing future business partners about the creditworthiness of their debtors.",
25 NE 21.2634,DE,,,privacy-related offenses,special category data violation,2021-11-04,0,VGH München,The Higher Administrative Court of Bavaria held that the obligation for unvaccinated students in schools to present a test certificate or to get tested on-site is justified by Article 9(2)(i) GDPR.,
